Ticker,Model,Avg_Interval_Width,Coverage_Rate_%,Mean_Actual_Price,Winkler_Score_Raw,Winkler_Score_Norm,Dir_Accuracy_%,PI_Method
BARC.L,RF,30.015779305600173,95.3307392996109,376.21966641793455,39.87321145088181,0.10598385733133764,46.484375,Empirical (residual std)
LLOY.L,RF,5.460248689305373,95.3307392996109,84.2989788723363,7.286789697619159,0.08643983349613744,44.53125,Empirical (residual std)
HSBA.L,RF,57.001592992097834,92.21789883268482,1001.4505817101623,105.0255946195149,0.10487346708627825,51.953125,Empirical (residual std)
