Ticker,Day,Date,Forecast_Price,Weight,Weighted_Contribution,PI_Lower,PI_Upper,Signal
BARC.L,1,2026-03-02,458.14434027767123,0.5,229.07217013883562,442.1292379172852,474.7395524376757,UP ▲
BARC.L,2,2026-03-03,462.8810075299686,0.2,92.57620150599372,440.1648839617436,486.76946966669163,UP ▲
BARC.L,3,2026-03-04,467.04224584862993,0.1,46.704224584863,439.1274933316377,496.7315021712777,UP ▲
BARC.L,4,2026-03-05,470.7793911585563,0.1,47.07793911585563,438.44110390911976,505.5028672347317,UP ▲
BARC.L,5,2026-03-06,474.262819054507,0.1,47.42628190545071,437.9907295093565,513.5387723605303,UP ▲
