Ticker,Model,Avg_Interval_Width,Coverage_Rate_%,Mean_Actual_Price,Winkler_Score_Raw,Winkler_Score_Norm,Dir_Accuracy_%,CI_Method
BARC.L,ARIMA,28.607249852398578,92.72030651340997,375.693194743774,43.7199179432958,0.11637133319147067,45.76923076923077,Analytical (ARIMA)
LLOY.L,ARIMA,5.2648348209492735,93.86973180076629,84.22958987882768,7.6466358512208235,0.09078324923843557,44.230769230769226,Analytical (ARIMA)
HSBA.L,ARIMA,51.534452049259876,85.82375478927203,1002.1353479144217,121.00261070896241,0.12074477859780627,50.76923076923077,Analytical (ARIMA)
